item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q430785,Lady Rose Windsor,http://www.wikidata.org/entity/Q241584,"Birgitte, Duchess of Gloucester",female,https://en.wikipedia.org/wiki/Lady_Rose_Gilman
http://www.wikidata.org/entity/Q1040807,Lady Sarah Chatto,http://www.wikidata.org/entity/Q335260,"Antony Armstrong-Jones, 1st Earl of Snowdon",female,https://en.wikipedia.org/wiki/Lady_Sarah_Chatto
http://www.wikidata.org/entity/Q233913,"Mary, Princess Royal and Countess of Harewood",http://www.wikidata.org/entity/Q76927,Mary of Teck,female,"https://en.wikipedia.org/wiki/Mary,_Princess_Royal_and_Countess_of_Harewood"
http://www.wikidata.org/entity/Q590227,Edward VIII,http://www.wikidata.org/entity/Q76927,Mary of Teck,male,https://en.wikipedia.org/wiki/Edward_VIII
http://www.wikidata.org/entity/Q621866,"Alexander Windsor, Earl of Ulster",http://www.wikidata.org/entity/Q241584,"Birgitte, Duchess of Gloucester",male,"https://en.wikipedia.org/wiki/Alexander_Windsor,_Earl_of_Ulster"
http://www.wikidata.org/entity/Q335129,"George Mountbatten, 2nd Marquess of Milford Haven",http://www.wikidata.org/entity/Q57658,Princess Victoria of Hesse and by Rhine,male,"https://en.wikipedia.org/wiki/George_Mountbatten,_2nd_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q336609,"George Lascelles, 7th Earl of Harewood",http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood",male,"https://en.wikipedia.org/wiki/George_Lascelles,_7th_Earl_of_Harewood"
http://www.wikidata.org/entity/Q1758535,"Patrick Bowes-Lyon, 15th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,"https://en.wikipedia.org/wiki/Patrick_Bowes-Lyon,_15th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q657778,Prince William of Gloucester,http://www.wikidata.org/entity/Q246915,"Princess Alice, Duchess of Gloucester",male,https://en.wikipedia.org/wiki/Prince_William_of_Gloucester
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,http://www.wikidata.org/entity/Q75381423,Fenella Hepburn-Stuart-Forbes-Trefusis,female,https://en.wikipedia.org/wiki/Anne_Bowes-Lyon
http://www.wikidata.org/entity/Q1091237,"David Armstrong-Jones, 2nd Earl of Snowdon",http://www.wikidata.org/entity/Q335260,"Antony Armstrong-Jones, 1st Earl of Snowdon",male,"https://en.wikipedia.org/wiki/David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
http://www.wikidata.org/entity/Q268139,Lady Davina Windsor,http://www.wikidata.org/entity/Q170294,"Prince Richard, Duke of Gloucester",female,https://en.wikipedia.org/wiki/Lady_Davina_Windsor
http://www.wikidata.org/entity/Q233913,"Mary, Princess Royal and Countess of Harewood",http://www.wikidata.org/entity/Q269412,George V,female,"https://en.wikipedia.org/wiki/Mary,_Princess_Royal_and_Countess_of_Harewood"
http://www.wikidata.org/entity/Q1040807,Lady Sarah Chatto,http://www.wikidata.org/entity/Q153815,"Princess Margaret, Countess of Snowdon",female,https://en.wikipedia.org/wiki/Lady_Sarah_Chatto
http://www.wikidata.org/entity/Q2752971,"David Mountbatten, 3rd Marquess of Milford Haven",http://www.wikidata.org/entity/Q335129,"George Mountbatten, 2nd Marquess of Milford Haven",male,"https://en.wikipedia.org/wiki/David_Mountbatten,_3rd_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q310488,Prince John of the United Kingdom,http://www.wikidata.org/entity/Q269412,George V,male,https://en.wikipedia.org/wiki/Prince_John_of_the_United_Kingdom
http://www.wikidata.org/entity/Q75251053,Nerissa Bowes-Lyon,http://www.wikidata.org/entity/Q75381423,Fenella Hepburn-Stuart-Forbes-Trefusis,female,https://en.wikipedia.org/wiki/Nerissa_Bowes-Lyon
http://www.wikidata.org/entity/Q7367831,"Rose Leveson-Gower, Countess Granville",http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Rose_Leveson-Gower,_Countess_Granville"
http://www.wikidata.org/entity/Q63806478,Michael Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Michael_Bowes-Lyon_(British_Army_officer)
http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Mary_Elphinstone,_Lady_Elphinstone"
http://www.wikidata.org/entity/Q84795732,Jeanne Marie Langtry,http://www.wikidata.org/entity/Q297743,Lillie Langtry,female,https://en.wikipedia.org/wiki/Jeanne_Marie_Langtry
http://www.wikidata.org/entity/Q75248488,Katherine Bowes-Lyon,http://www.wikidata.org/entity/Q75381423,Fenella Hepburn-Stuart-Forbes-Trefusis,female,https://en.wikipedia.org/wiki/Katherine_Bowes-Lyon
http://www.wikidata.org/entity/Q5444165,Fergus Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon
http://www.wikidata.org/entity/Q5231604,David Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/David_Bowes-Lyon
http://www.wikidata.org/entity/Q430785,Lady Rose Windsor,http://www.wikidata.org/entity/Q170294,"Prince Richard, Duke of Gloucester",female,https://en.wikipedia.org/wiki/Lady_Rose_Gilman
http://www.wikidata.org/entity/Q1091237,"David Armstrong-Jones, 2nd Earl of Snowdon",http://www.wikidata.org/entity/Q153815,"Princess Margaret, Countess of Snowdon",male,"https://en.wikipedia.org/wiki/David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
http://www.wikidata.org/entity/Q335129,"George Mountbatten, 2nd Marquess of Milford Haven",http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,male,"https://en.wikipedia.org/wiki/George_Mountbatten,_2nd_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q75774742,Daisy Knatchbull,http://www.wikidata.org/entity/Q75716787,Atalanta Cowen,female,https://en.wikipedia.org/wiki/Daisy_Knatchbull
http://www.wikidata.org/entity/Q1758535,"Patrick Bowes-Lyon, 15th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,"https://en.wikipedia.org/wiki/Patrick_Bowes-Lyon,_15th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,female,https://en.wikipedia.org/wiki/Anne_Bowes-Lyon
http://www.wikidata.org/entity/Q657778,Prince William of Gloucester,http://www.wikidata.org/entity/Q117174,"Prince Henry, Duke of Gloucester",male,https://en.wikipedia.org/wiki/Prince_William_of_Gloucester
http://www.wikidata.org/entity/Q280856,George VI,http://www.wikidata.org/entity/Q269412,George V,male,https://en.wikipedia.org/wiki/George_VI
http://www.wikidata.org/entity/Q590227,Edward VIII,http://www.wikidata.org/entity/Q269412,George V,male,https://en.wikipedia.org/wiki/Edward_VIII
http://www.wikidata.org/entity/Q5444165,Fergus Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon
http://www.wikidata.org/entity/Q75251053,Nerissa Bowes-Lyon,http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,female,https://en.wikipedia.org/wiki/Nerissa_Bowes-Lyon
http://www.wikidata.org/entity/Q5231604,David Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/David_Bowes-Lyon
http://www.wikidata.org/entity/Q7367831,"Rose Leveson-Gower, Countess Granville",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Rose_Leveson-Gower,_Countess_Granville"
http://www.wikidata.org/entity/Q75248488,Katherine Bowes-Lyon,http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,female,https://en.wikipedia.org/wiki/Katherine_Bowes-Lyon
http://www.wikidata.org/entity/Q84795732,Jeanne Marie Langtry,http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,female,https://en.wikipedia.org/wiki/Jeanne_Marie_Langtry
http://www.wikidata.org/entity/Q63806478,Michael Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Michael_Bowes-Lyon_(British_Army_officer)
http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Mary_Elphinstone,_Lady_Elphinstone"
http://www.wikidata.org/entity/Q4718803,"Alexander Elphinstone, 19th Lord Elphinstone",http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone",male,"https://en.wikipedia.org/wiki/Alexander_Elphinstone,_19th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q75328030,Angelica Hicks,http://www.wikidata.org/entity/Q16195113,Ashley Hicks,female,https://en.wikipedia.org/wiki/Angelica_Hicks
http://www.wikidata.org/entity/Q3736601,Arthur Chatto,http://www.wikidata.org/entity/Q1040807,Lady Sarah Chatto,male,https://en.wikipedia.org/wiki/Arthur_Chatto
http://www.wikidata.org/entity/Q3268202,Lady Pamela Hicks,http://www.wikidata.org/entity/Q271995,"Edwina Mountbatten, Countess Mountbatten of Burma",female,https://en.wikipedia.org/wiki/Lady_Pamela_Hicks
http://www.wikidata.org/entity/Q3991503,Timothy Bowes-Lyon,http://www.wikidata.org/entity/Q75240055,Dorothy Osborne,male,"https://en.wikipedia.org/wiki/Timothy_Bowes-Lyon,_16th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q6231704,"John Elphinstone, 17th Lord Elphinstone",http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",male,"https://en.wikipedia.org/wiki/John_Elphinstone,_17th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q3856119,"Fergus Bowes-Lyon, 17th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,male,"https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon,_17th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q2962982,Gerald David Lascelles,http://www.wikidata.org/entity/Q233913,"Mary, Princess Royal and Countess of Harewood",male,https://en.wikipedia.org/wiki/Gerald_David_Lascelles
http://www.wikidata.org/entity/Q6759834,Margaret Rhodes,http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",female,https://en.wikipedia.org/wiki/Margaret_Rhodes
http://www.wikidata.org/entity/Q336609,"George Lascelles, 7th Earl of Harewood",http://www.wikidata.org/entity/Q233913,"Mary, Princess Royal and Countess of Harewood",male,"https://en.wikipedia.org/wiki/George_Lascelles,_7th_Earl_of_Harewood"
http://www.wikidata.org/entity/Q619788,"David Lascelles, 8th Earl of Harewood",http://www.wikidata.org/entity/Q2010206,Marion Stein,male,"https://en.wikipedia.org/wiki/David_Lascelles,_8th_Earl_of_Harewood"
http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",http://www.wikidata.org/entity/Q271995,"Edwina Mountbatten, Countess Mountbatten of Burma",female,"https://en.wikipedia.org/wiki/Patricia_Knatchbull,_2nd_Countess_Mountbatten_of_Burma"
http://www.wikidata.org/entity/Q2752971,"David Mountbatten, 3rd Marquess of Milford Haven",http://www.wikidata.org/entity/Q259488,"Nadejda Mountbatten, Marchioness of Milford Haven",male,"https://en.wikipedia.org/wiki/David_Mountbatten,_3rd_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q2414886,Lady Margarita Armstrong-Jones,http://www.wikidata.org/entity/Q4493736,"Serena Armstrong-Jones, Countess of Snowdon",female,https://en.wikipedia.org/wiki/Lady_Margarita_Armstrong-Jones
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",male,https://en.wikipedia.org/wiki/Nicholas_Knatchbull_(born_1981)
http://www.wikidata.org/entity/Q4718803,"Alexander Elphinstone, 19th Lord Elphinstone",http://www.wikidata.org/entity/Q75261337,Willa Chetwode,male,"https://en.wikipedia.org/wiki/Alexander_Elphinstone,_19th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q4720674,Alexandra Hooper,http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",female,https://en.wikipedia.org/wiki/Alexandra_Hooper
http://www.wikidata.org/entity/Q4381222,Samuel Chatto,http://www.wikidata.org/entity/Q1040807,Lady Sarah Chatto,male,https://en.wikipedia.org/wiki/Samuel_Chatto
http://www.wikidata.org/entity/Q1948021,"Norton Knatchbull, 3rd Earl Mountbatten of Burma",http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",male,"https://en.wikipedia.org/wiki/Norton_Knatchbull,_3rd_Earl_Mountbatten_of_Burma"
http://www.wikidata.org/entity/Q2038298,James Lascelles,http://www.wikidata.org/entity/Q2010206,Marion Stein,male,https://en.wikipedia.org/wiki/James_Lascelles
http://www.wikidata.org/entity/Q619788,"David Lascelles, 8th Earl of Harewood",http://www.wikidata.org/entity/Q336609,"George Lascelles, 7th Earl of Harewood",male,"https://en.wikipedia.org/wiki/David_Lascelles,_8th_Earl_of_Harewood"
http://www.wikidata.org/entity/Q75383946,Timothy Knatchbull,http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",male,https://en.wikipedia.org/wiki/Timothy_Knatchbull
http://www.wikidata.org/entity/Q75383948,Nicholas Knatchbull,http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",male,https://en.wikipedia.org/wiki/Nicholas_Knatchbull
http://www.wikidata.org/entity/Q4494086,Jeremy Lascelles,http://www.wikidata.org/entity/Q2010206,Marion Stein,male,https://en.wikipedia.org/wiki/Jeremy_Lascelles
http://www.wikidata.org/entity/Q6469925,Amanda Ellingworth,http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",female,https://en.wikipedia.org/wiki/Lady_Amanda_Ellingworth
http://www.wikidata.org/entity/Q75383946,Timothy Knatchbull,http://www.wikidata.org/entity/Q332969,"John Knatchbull, 7th Baron Brabourne",male,https://en.wikipedia.org/wiki/Timothy_Knatchbull
http://www.wikidata.org/entity/Q75383948,Nicholas Knatchbull,http://www.wikidata.org/entity/Q332969,"John Knatchbull, 7th Baron Brabourne",male,https://en.wikipedia.org/wiki/Nicholas_Knatchbull
http://www.wikidata.org/entity/Q246026,"Patrick Anson, 5th Earl of Lichfield",http://www.wikidata.org/entity/Q75390868,"Thomas Anson, Viscount Anson",male,"https://en.wikipedia.org/wiki/Patrick_Anson,_5th_Earl_of_Lichfield"
http://www.wikidata.org/entity/Q2038298,James Lascelles,http://www.wikidata.org/entity/Q336609,"George Lascelles, 7th Earl of Harewood",male,https://en.wikipedia.org/wiki/James_Lascelles
http://www.wikidata.org/entity/Q1948021,"Norton Knatchbull, 3rd Earl Mountbatten of Burma",http://www.wikidata.org/entity/Q332969,"John Knatchbull, 7th Baron Brabourne",male,"https://en.wikipedia.org/wiki/Norton_Knatchbull,_3rd_Earl_Mountbatten_of_Burma"
http://www.wikidata.org/entity/Q75248480,Mary Colman,http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,female,https://en.wikipedia.org/wiki/Lady_Mary_Colman
http://www.wikidata.org/entity/Q25998958,"Granville Leveson-Gower, 5th Earl Granville",http://www.wikidata.org/entity/Q7367831,"Rose Leveson-Gower, Countess Granville",male,"https://en.wikipedia.org/wiki/Granville_Leveson-Gower,_5th_Earl_Granville"
http://www.wikidata.org/entity/Q75248478,Albemarle Bowes-Lyon,http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,male,https://en.wikipedia.org/wiki/Albemarle_Bowes-Lyon
http://www.wikidata.org/entity/Q16018831,Mary Malcolm,http://www.wikidata.org/entity/Q84795732,Jeanne Marie Langtry,female,https://en.wikipedia.org/wiki/Mary_Malcolm
http://www.wikidata.org/entity/Q11801765,Simon Bowes-Lyon,http://www.wikidata.org/entity/Q75240077,Rachel Spender-Clay,male,https://en.wikipedia.org/wiki/Simon_Bowes-Lyon
http://www.wikidata.org/entity/Q1699743,"John Dalrymple, 14th Earl of Stair",http://www.wikidata.org/entity/Q75253177,Davina Bowes-Lyon,male,"https://en.wikipedia.org/wiki/John_Dalrymple,_14th_Earl_of_Stair"
http://www.wikidata.org/entity/Q336783,"George Mountbatten, 4th Marquess of Milford Haven",http://www.wikidata.org/entity/Q75383906,Janet Bryce,male,"https://en.wikipedia.org/wiki/George_Mountbatten,_4th_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q335615,"Michael Bowes-Lyon, 18th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q75240080,Mary McCorquodale,male,"https://en.wikipedia.org/wiki/Michael_Bowes-Lyon,_18th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q246026,"Patrick Anson, 5th Earl of Lichfield",http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,male,"https://en.wikipedia.org/wiki/Patrick_Anson,_5th_Earl_of_Lichfield"
http://www.wikidata.org/entity/Q6469925,Amanda Ellingworth,http://www.wikidata.org/entity/Q332969,"John Knatchbull, 7th Baron Brabourne",female,https://en.wikipedia.org/wiki/Lady_Amanda_Ellingworth
http://www.wikidata.org/entity/Q4494086,Jeremy Lascelles,http://www.wikidata.org/entity/Q336609,"George Lascelles, 7th Earl of Harewood",male,https://en.wikipedia.org/wiki/Jeremy_Lascelles
http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone",http://www.wikidata.org/entity/Q54162487,Jean Frances Hambro,male,"https://en.wikipedia.org/wiki/James_Elphinstone,_18th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q21548582,"Granville Leveson-Gower, 6th Earl Granville",http://www.wikidata.org/entity/Q75348152,Doon Aileen Plunket,male,"https://en.wikipedia.org/wiki/Fergus_Leveson-Gower,_6th_Earl_Granville"
http://www.wikidata.org/entity/Q16195113,Ashley Hicks,http://www.wikidata.org/entity/Q3268202,Lady Pamela Hicks,male,https://en.wikipedia.org/wiki/Ashley_Hicks
http://www.wikidata.org/entity/Q75332807,Lady Elizabeth Shakerley,http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,female,https://en.wikipedia.org/wiki/Lady_Elizabeth_Shakerley
http://www.wikidata.org/entity/Q1699743,"John Dalrymple, 14th Earl of Stair",http://www.wikidata.org/entity/Q6228439,"John Dalrymple, 13th Earl of Stair",male,"https://en.wikipedia.org/wiki/John_Dalrymple,_14th_Earl_of_Stair"
http://www.wikidata.org/entity/Q1936171,India Hicks,http://www.wikidata.org/entity/Q5238032,David Nightingale Hicks,female,https://en.wikipedia.org/wiki/India_Hicks
